iso3,ADM0_NAME,year,NAME.who_adm1,NAME.who,NAME.shpfile,who_coverage,merge_status,field_name,location_code,shapefile
ETH,Ethiopia,2017,oromiya,lalokile,NA,89.41081258,NA,NA,NA,NA
ETH,Ethiopia,2017,oromiya,legetafotown,NA,321.1546473,NA,NA,NA,NA
ETH,Ethiopia,2017,oromiya,legehida,NA,116.1538056,NA,NA,NA,NA
ETH,Ethiopia,2017,oromiya,lekadulecha,NA,101.5062218,NA,NA,NA,NA
ETH,Ethiopia,2017,oromiya,letasibu,NA,60.67512898,NA,NA,NA,NA
ETH,Ethiopia,2017,oromiya,liban,NA,87.3434352,NA,NA,NA,NA
ETH,Ethiopia,2017,oromiya,libanjawi,NA,108.919919,NA,NA,NA,NA
ETH,Ethiopia,2017,oromiya,liben,NA,111.493105,NA,NA,NA,NA
ETH,Ethiopia,2017,oromiya,limu,NA,81.37080744,NA,NA,NA,NA
ETH,Ethiopia,2017,oromiya,limukosa,NA,92.08177864,NA,NA,NA,NA
ETH,Ethiopia,2017,oromiya,limuseka,NA,103.8314513,NA,NA,NA,NA
ETH,Ethiopia,2017,oromiya,limunabilbilo,NA,110.4780908,NA,NA,NA,NA
ETH,Ethiopia,2017,oromiya,lodehitosa,NA,90.89791907,NA,NA,NA,NA
ETH,Ethiopia,2017,oromiya,lume,NA,90.78588857,NA,NA,NA,NA
ETH,Ethiopia,2017,oromiya,malkabalo,NA,99.8905491,NA,NA,NA,NA
ETH,Ethiopia,2017,oromiya,malkasoda,NA,35.38141619,NA,NA,NA,NA
ETH,Ethiopia,2017,oromiya,mana,NA,103.190827,NA,NA,NA,NA
ETH,Ethiopia,2017,oromiya,manasibu,NA,88.55110814,NA,NA,NA,NA
ETH,Ethiopia,2017,oromiya,masala,NA,99.44004898,NA,NA,NA,NA
ETH,Ethiopia,2017,oromiya,matu,NA,77.90104167,NA,NA,NA,NA
ETH,Ethiopia,2017,oromiya,matutown,NA,82.29616322,NA,NA,NA,NA
ETH,Ethiopia,2017,oromiya,mayu,NA,87.79460952,NA,NA,NA,NA
ETH,Ethiopia,2017,oromiya,medawelabu,NA,136.1644655,NA,NA,NA,NA
ETH,Ethiopia,2017,oromiya,meko,NA,93.23887948,NA,NA,NA,NA
ETH,Ethiopia,2017,oromiya,mencho,NA,101.3511209,NA,NA,NA,NA
ETH,Ethiopia,2017,oromiya,menditown,NA,129.6819604,NA,NA,NA,NA
ETH,Ethiopia,2017,oromiya,merti,NA,111.2939082,NA,NA,NA,NA
ETH,Ethiopia,2017,oromiya,meta,NA,103.5190925,NA,NA,NA,NA
ETH,Ethiopia,2017,oromiya,metarobi,NA,95.56462709,NA,NA,NA,NA
ETH,Ethiopia,2017,oromiya,metawolkite,NA,111.9700638,NA,NA,NA,NA
ETH,Ethiopia,2017,oromiya,meteharatown,NA,84.10022261,NA,NA,NA,NA
ETH,Ethiopia,2017,oromiya,midakegn,NA,86.26605925,NA,NA,NA,NA
ETH,Ethiopia,2017,oromiya,midegatola,NA,82.92128905,NA,NA,NA,NA
ETH,Ethiopia,2017,oromiya,mieso,NA,87.78246375,NA,NA,NA,NA
ETH,Ethiopia,2017,oromiya,miyo,NA,109.1580609,NA,NA,NA,NA
ETH,Ethiopia,2017,oromiya,modjotown,NA,148.7088217,NA,NA,NA,NA
ETH,Ethiopia,2017,oromiya,moyale,NA,264.3220015,NA,NA,NA,NA
ETH,Ethiopia,2017,oromiya,mulo,NA,91.38523981,NA,NA,NA,NA
ETH,Ethiopia,2017,oromiya,munesa,NA,100.2738924,NA,NA,NA,NA
ETH,Ethiopia,2017,oromiya,nadjorural,NA,95.82625142,NA,NA,NA,NA
ETH,Ethiopia,2017,oromiya,nadjotown,NA,57.15588379,NA,NA,NA,NA
ETH,Ethiopia,2017,oromiya,nansabo,NA,94.17881259,NA,NA,NA,NA
ETH,Ethiopia,2017,oromiya,negeletown,NA,72.93444022,NA,NA,NA,NA
ETH,Ethiopia,2017,oromiya,nekemte,NA,75.7539115,NA,NA,NA,NA
ETH,Ethiopia,2017,oromiya,nolekaba,NA,98.42216428,NA,NA,NA,NA
ETH,Ethiopia,2017,oromiya,nonnosale,NA,80.33347528,NA,NA,NA,NA
ETH,Ethiopia,2017,oromiya,nono,NA,88.14267751,NA,NA,NA,NA
ETH,Ethiopia,2017,oromiya,nonobenja,NA,104.775243,NA,NA,NA,NA
ETH,Ethiopia,2017,oromiya,nunuqumba,NA,95.13475938,NA,NA,NA,NA
ETH,Ethiopia,2017,oromiya,odabultum,NA,85.63615517,NA,NA,NA,NA
ETH,Ethiopia,2017,oromiya,odoshakiso,NA,105.8925997,NA,NA,NA,NA
ETH,Ethiopia,2017,oromiya,omobeyem,NA,84.22481687,NA,NA,NA,NA
ETH,Ethiopia,2017,oromiya,omonada,NA,116.9975785,NA,NA,NA,NA
ETH,Ethiopia,2017,oromiya,qarsa,NA,101.1503445,NA,NA,NA,NA
ETH,Ethiopia,2017,oromiya,raytu,NA,115.0351863,NA,NA,NA,NA
ETH,Ethiopia,2017,oromiya,robe,NA,96.91684465,NA,NA,NA,NA
ETH,Ethiopia,2017,oromiya,robetown,NA,141.199478,NA,NA,NA,NA
ETH,Ethiopia,2017,oromiya,sababoru,NA,119.6896347,NA,NA,NA,NA
ETH,Ethiopia,2017,oromiya,sadensodo,NA,93.38189176,NA,NA,NA,NA
ETH,Ethiopia,2017,oromiya,sasiga,NA,84.16419471,NA,NA,NA,NA
ETH,Ethiopia,2017,oromiya,sayonole,NA,79.21241251,NA,NA,NA,NA
ETH,Ethiopia,2017,oromiya,sayyo,NA,101.6603397,NA,NA,NA,NA
ETH,Ethiopia,2017,oromiya,sebetahawas,NA,87.49617075,NA,NA,NA,NA
ETH,Ethiopia,2017,oromiya,sebetatown,NA,145.0305857,NA,NA,NA,NA
ETH,Ethiopia,2017,oromiya,sekachekorsa,NA,106.0362772,NA,NA,NA,NA
ETH,Ethiopia,2017,oromiya,sendafatown,NA,301.758573,NA,NA,NA,NA
ETH,Ethiopia,2017,oromiya,seru,NA,102.6252352,NA,NA,NA,NA
ETH,Ethiopia,2017,oromiya,setema,NA,100.5344105,NA,NA,NA,NA
ETH,Ethiopia,2017,oromiya,seweyna,NA,105.7084826,NA,NA,NA,NA
ETH,Ethiopia,2017,oromiya,shakisotown,NA,99.91672966,NA,NA,NA,NA
ETH,Ethiopia,2017,oromiya,shalla,NA,113.2702616,NA,NA,NA,NA
ETH,Ethiopia,2017,oromiya,shambutown,NA,89.38813311,NA,NA,NA,NA
ETH,Ethiopia,2017,oromiya,shanankolo,NA,110.31077,NA,NA,NA,NA
ETH,Ethiopia,2017,oromiya,shashamenetown,NA,164.7769426,NA,NA,NA,NA
ETH,Ethiopia,2017,oromiya,shashemenezuria,NA,112.6548995,NA,NA,NA,NA
ETH,Ethiopia,2017,oromiya,shebesenbo,NA,101.0813849,NA,NA,NA,NA
ETH,Ethiopia,2017,oromiya,shirka,NA,102.9721914,NA,NA,NA,NA
ETH,Ethiopia,2017,oromiya,sibusire,NA,101.0141082,NA,NA,NA,NA
ETH,Ethiopia,2017,oromiya,sigmo,NA,116.1578953,NA,NA,NA,NA
ETH,Ethiopia,2017,oromiya,sinana,NA,92.56740503,NA,NA,NA,NA
ETH,Ethiopia,2017,oromiya,siraro,NA,112.1213087,NA,NA,NA,NA
ETH,Ethiopia,2017,oromiya,sire,NA,78.37660554,NA,NA,NA,NA
ETH,Ethiopia,2017,oromiya,sododachi,NA,78.65637024,NA,NA,NA,NA
ETH,Ethiopia,2017,oromiya,sokoru,NA,107.618848,NA,NA,NA,NA
ETH,Ethiopia,2017,oromiya,sude,NA,103.5288304,NA,NA,NA,NA
ETH,Ethiopia,2017,oromiya,sulultarural,NA,98.26006464,NA,NA,NA,NA
ETH,Ethiopia,2017,oromiya,sulultatown,NA,193.1157093,NA,NA,NA,NA
ETH,Ethiopia,2017,oromiya,surobarguda,NA,179.2074415,NA,NA,NA,NA
ETH,Ethiopia,2017,oromiya,teltele,NA,83.25184352,NA,NA,NA,NA
ETH,Ethiopia,2017,oromiya,tena,NA,102.6278724,NA,NA,NA,NA
ETH,Ethiopia,2017,oromiya,tikurwuha,NA,32.41533329,NA,NA,NA,NA
ETH,Ethiopia,2017,oromiya,tiroafeta,NA,101.2539755,NA,NA,NA,NA
ETH,Ethiopia,2017,oromiya,tiyo,NA,101.5836595,NA,NA,NA,NA
ETH,Ethiopia,2017,oromiya,tokekutaye,NA,96.73028204,NA,NA,NA,NA
ETH,Ethiopia,2017,oromiya,tole,NA,76.8786871,NA,NA,NA,NA
ETH,Ethiopia,2017,oromiya,tullo,NA,78.7117456,NA,NA,NA,NA
ETH,Ethiopia,2017,oromiya,uraga,NA,100.4957392,NA,NA,NA,NA
ETH,Ethiopia,2017,oromiya,wachale,NA,86.43435456,NA,NA,NA,NA
ETH,Ethiopia,2017,oromiya,wachile,NA,60.35773033,NA,NA,NA,NA
ETH,Ethiopia,2017,oromiya,wadara,NA,98.54357654,NA,NA,NA,NA
ETH,Ethiopia,2017,oromiya,walmera,NA,96.48979336,NA,NA,NA,NA
ETH,Ethiopia,2017,oromiya,wamahagalo,NA,101.9850955,NA,NA,NA,NA
ETH,Ethiopia,2017,oromiya,wayutuka,NA,102.5454688,NA,NA,NA,NA
ETH,Ethiopia,2017,oromiya,werejarso,NA,78.97555155,NA,NA,NA,NA
ETH,Ethiopia,2017,oromiya,wolisorural,NA,98.56400947,NA,NA,NA,NA
ETH,Ethiopia,2017,oromiya,wolisotown,NA,109.0320286,NA,NA,NA,NA
ETH,Ethiopia,2017,oromiya,wonchi,NA,106.1387493,NA,NA,NA,NA
ETH,Ethiopia,2017,oromiya,wondo,NA,106.0670406,NA,NA,NA,NA
ETH,Ethiopia,2017,oromiya,yabelotown,NA,34.84223562,NA,NA,NA,NA
ETH,Ethiopia,2017,oromiya,yabeloworeda,NA,80.9381792,NA,NA,NA,NA
ETH,Ethiopia,2017,oromiya,yamalogiwalal,NA,117.5340592,NA,NA,NA,NA
ETH,Ethiopia,2017,oromiya,yayagulale,NA,70.97231263,NA,NA,NA,NA
ETH,Ethiopia,2017,oromiya,yayo,NA,88.83625583,NA,NA,NA,NA
ETH,Ethiopia,2017,oromiya,yubdo,NA,74.79680539,NA,NA,NA,NA
ETH,Ethiopia,2017,oromiya,ziwaydugda,NA,103.359759,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,abeshge,NA,116.2202588,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,adiyo,NA,115.5929333,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,ale,NA,130.4828122,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,aletachuko,NA,90.75006463,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,aletawondo,NA,97.91941915,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,aletawondotown,NA,90.15312725,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,alichowiriro,NA,90.43968549,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,amaro,NA,83.63030353,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,andracha,NA,76.14434689,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,angacha,NA,98.2934264,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,annelemo,NA,105.6020483,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,arbaminchtown,NA,58.01205666,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,arbaminchzuria,NA,102.4966594,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,arbegona,NA,102.29162,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,arekatown,NA,126.8282605,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,aroressa,NA,100.763301,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,basketo,NA,86.29690133,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,benatsemay,NA,144.1224851,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,bensatown,NA,86.00469277,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,bero,NA,105.0361418,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,bita,NA,96.53245995,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,bodititown,NA,149.6087094,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,bolossabonibe,NA,103.3670842,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,bolossosore,NA,94.32704131,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,bonazuria,NA,104.5242167,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,bonga,NA,14.0839272,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,bonke,NA,103.5713176,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,boreda,NA,91.93913921,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,borricha,NA,89.75218355,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,bulle,NA,96.94185362,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,burji,NA,118.5358863,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,bursa,NA,98.12238844,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,butajira,NA,98.66273417,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,cheha,NA,99.37780263,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,chena,NA,82.72976175,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,chencha,NA,100.722007,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,cheta,NA,108.575711,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,chirie,NA,99.36377028,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,dale,NA,92.84734891,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,dalocha,NA,97.07600446,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,damotgale,NA,89.2823387,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,damotpulussa,NA,98.89991866,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,damotsore,NA,100.9262728,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,damotwoyde,NA,98.68603417,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,dara,NA,94.98618021,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,daramalo,NA,105.7340816,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,dasenech,NA,91.3634014,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,decha,NA,101.0663264,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,dembagoffa,NA,117.8404965,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,demboya,NA,97.88966161,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,derashe,NA,100.6433422,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,dillatown,NA,44.59131734,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,dillazuria,NA,90.66768906,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,dita,NA,102.6836187,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,doyogena,NA,101.1509012,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,dugonafango,NA,98.73043695,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,duna,NA,99.4375104,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,durametown,NA,88.36920135,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,eastazernetberber,NA,84.37498403,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,eastbadewacho,NA,78.30856761,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,enedegagn,NA,100.1366857,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,enemorenaenen,NA,94.73886197,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,ezha,NA,97.22701774,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,gedeb,NA,102.6437721,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,gedebanogutazerwelene,NA,95.15787056,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,genabosa,NA,94.06007815,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,gesha,NA,89.53593464,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,geta,NA,80.94509815,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,gewata,NA,85.17421992,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,gezegoffa,NA,94.49120216,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,gibe,NA,112.6782842,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,gimbo,NA,75.55406287,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,gombora,NA,107.3335642,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,gorche,NA,96.03731218,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,gumer,NA,90.39693744,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,guraferda,NA,108.3270062,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,haderotunto,NA,97.72774304,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,halabaspecial,NA,238.1736493,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,halabatown,NA,97.55148538,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,hamer,NA,87.71006118,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,hawassatown,NA,117.772227,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,hawassazuria,NA,112.9468223,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,hossana,NA,87.39018045,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,hulbareg,NA,95.77647934,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,hulla,NA,96.92171315,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,humbo,NA,102.902201,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,isara,NA,100.0821314,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,jinkatown,NA,82.03354375,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,kachabirra,NA,92.8551317,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,kebena,NA,100.7444331,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,kedidagamela,NA,95.88551428,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,kemba,NA,116.7539505,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,kindodideya,NA,99.76649256,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,kindokoysha,NA,102.6170278,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,kochore,NA,90.03647293,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,konso,NA,81.61143349,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,konta,NA,91.6943822,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,kucha,NA,99.4167935,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,lanfuro,NA,107.4760522,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,lemo,NA,101.8354283,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,lokaabaya,NA,91.08404005,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,loma,NA,97.88155236,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,maji,NA,84.82124784,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,malie,NA,102.0435145,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,mareko,NA,110.7613253,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,masha,NA,60.86799228,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,mashatown,NA,93.00898423,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,melga,NA,101.9887173,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,melokoza,NA,105.127698,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,menitgoldia,NA,103.5812132,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,menitshasha,NA,104.9035471,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,mereka,NA,88.60173862,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,meskan,NA,102.432302,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,milhurnaaklil,NA,93.60004421,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,mirababaya,NA,93.46233192,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,misha,NA,104.2471464,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,mizan,NA,67.79548813,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,northari,NA,109.376425,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,northbench,NA,86.56046538,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,nyangatom,NA,120.2915655,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,offa,NA,99.59214517,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,oyida,NA,111.2063426,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,salamago,NA,94.66796979,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,sankura,NA,97.08789589,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,sawulatown,NA,91.3976933,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,saylem,NA,95.78252024,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,shashogo,NA,95.66005903,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,shebedino,NA,79.13392659,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,shebench,NA,97.8028238,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,sheko,NA,88.12867664,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,shone,NA,90.73337123,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,silti,NA,96.26838896,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,soddotown,NA,140.1258714,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,soddozuria,NA,83.94883135,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,sodo,NA,95.81635993,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,soro,NA,94.47487916,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,southari,NA,103.6539235,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,southbench,NA,97.87378786,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,surma,NA,93.78732843,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,tello,NA,102.8802427,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,tembaro,NA,99.95564982,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,teppitown,NA,23.41119795,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,terchatown,NA,83.98000082,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,tocha,NA,83.96718388,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,tula,NA,85.67603429,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,ubadebretsahay,NA,103.3337334,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,wenago,NA,89.16657649,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,wensho,NA,101.8948426,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,westazernetberber,NA,101.4245964,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,westbadewacho,NA,102.8210897,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,wolkite,NA,147.6699457,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,wondogenet,NA,115.1759087,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,worabetown,NA,249.4416634,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,yeki,NA,50.01305908,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,yem,NA,68.27470293,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,yirgachefe,NA,99.38771428,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,yirgachefetown,NA,155.0360443,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,yirgalemtown,NA,139.6246706,NA,NA,NA,NA
ETH,Ethiopia,2017,snnpr,zalla,NA,110.9841919,NA,NA,NA,NA
ETH,Ethiopia,2017,somali,adadle,NA,93.20458211,NA,NA,NA,NA
ETH,Ethiopia,2017,somali,afdem,NA,86.25289027,NA,NA,NA,NA
ETH,Ethiopia,2017,somali,ararso,NA,56.5567534,NA,NA,NA,NA
ETH,Ethiopia,2017,somali,aware,NA,133.1395797,NA,NA,NA,NA
ETH,Ethiopia,2017,somali,awbare,NA,92.98253194,NA,NA,NA,NA
ETH,Ethiopia,2017,somali,aysha,NA,89.8187553,NA,NA,NA,NA
ETH,Ethiopia,2017,somali,babile,NA,43.27334015,NA,NA,NA,NA
ETH,Ethiopia,2017,somali,bare,NA,60.02346005,NA,NA,NA,NA
ETH,Ethiopia,2017,somali,berano,NA,94.27547316,NA,NA,NA,NA
ETH,Ethiopia,2017,somali,birqod,NA,57.8574895,NA,NA,NA,NA
ETH,Ethiopia,2017,somali,bokh,NA,31.96688499,NA,NA,NA,NA
ETH,Ethiopia,2017,somali,celkari,NA,477.729807,NA,NA,NA,NA
ETH,Ethiopia,2017,somali,charati,NA,74.96770022,NA,NA,NA,NA
ETH,Ethiopia,2017,somali,dagahmadow,NA,34.31388836,NA,NA,NA,NA
ETH,Ethiopia,2017,somali,dagahabur,NA,106.8129302,NA,NA,NA,NA
ETH,Ethiopia,2017,somali,danan,NA,194.9274309,NA,NA,NA,NA
ETH,Ethiopia,2017,somali,danot,NA,72.78819892,NA,NA,NA,NA
ETH,Ethiopia,2017,somali,daratole,NA,74.63991108,NA,NA,NA,NA
ETH,Ethiopia,2017,somali,daror,NA,64.25586705,NA,NA,NA,NA
ETH,Ethiopia,2017,somali,dembel,NA,56.32185793,NA,NA,NA,NA
ETH,Ethiopia,2017,somali,dhekasuftu,NA,70.12164065,NA,NA,NA,NA
ETH,Ethiopia,2017,somali,dhuhun,NA,98.81190873,NA,NA,NA,NA
ETH,Ethiopia,2017,somali,dobowayn,NA,97.27529129,NA,NA,NA,NA
ETH,Ethiopia,2017,somali,doloado,NA,67.65500516,NA,NA,NA,NA
ETH,Ethiopia,2017,somali,doolobay,NA,77.97143497,NA,NA,NA,NA
ETH,Ethiopia,2017,somali,eastimey,NA,117.325311,NA,NA,NA,NA
ETH,Ethiopia,2017,somali,erer,NA,100.5836179,NA,NA,NA,NA
ETH,Ethiopia,2017,somali,ferfer,NA,91.97094644,NA,NA,NA,NA
ETH,Ethiopia,2017,somali,fik,NA,40.61221072,NA,NA,NA,NA
ETH,Ethiopia,2017,somali,filtu,NA,588.4517018,NA,NA,NA,NA
ETH,Ethiopia,2017,somali,galadi,NA,115.5698397,NA,NA,NA,NA
ETH,Ethiopia,2017,somali,garbo,NA,22.23255822,NA,NA,NA,NA
ETH,Ethiopia,2017,somali,gashamo,NA,50.35426848,NA,NA,NA,NA
ETH,Ethiopia,2017,somali,godeworeda,NA,91.12991644,NA,NA,NA,NA
ETH,Ethiopia,2017,somali,goljano,NA,81.21123877,NA,NA,NA,NA
ETH,Ethiopia,2017,somali,gunagado,NA,33.68754289,NA,NA,NA,NA
ETH,Ethiopia,2017,somali,gurabakiksa,NA,57.23746244,NA,NA,NA,NA
ETH,Ethiopia,2017,somali,guradhamole,NA,117.7101317,NA,NA,NA,NA
